Date,week,Forward/Back,Position Specific,Name,dist_total,msr_total,hsr_total,percentVmax
2018-04-14,Wk 41,Backs,Fly Half,81c99,2303.9375,660.65,28.16,0.799541929103118
2018-04-17,Wk 42,Backs,Fly Half,81c99,3238.00169,730.98,64.3,0.7953776482223727
2018-04-19,Wk 42,Backs,Fly Half,81c99,5915.31237,1137.1499999999999,133.71,0.8911561084795171
2018-04-20,Wk 42,Backs,Fly Half,81c99,3242.57367,838.9000000000001,54.01,0.8359793868096403
2018-04-23,Wk 43,Backs,Fly Half,81c99,4984.50752,982,129.15,0.9223882150851075
2018-04-24,Wk 43,Backs,Fly Half,81c99,5089.48386,556.96,12.55,0.7599812607360367
2018-04-26,Wk 43,Backs,Fly Half,81c99,3949.6005800000003,814.1899999999999,51.56,0.7724741033782729
2018-04-27,Wk 43,Backs,Fly Half,81c99,664.18701,31.91,0,0.5757118317630525
2018-04-28,Wk 43,Backs,Fly Half,81c99,3821.93274,993.20001,102.36000000000001,0.8755400551767217
2018-04-30,Wk 44,Backs,Fly Half,81c99,3319.34887,577.45,100.25,0.8974025298006351
2018-05-01,Wk 44,Backs,Fly Half,81c99,4931.23925,1013.17,152.47,0.9036489511217533
2018-05-03,Wk 44,Backs,Fly Half,81c99,3305.71058,783.53,16.36,0.7766383842590183
2018-05-05,Wk 44,Backs,Fly Half,81c99,1771.91418,429.03000000000003,33.84,0.8692936338556035
2017-07-24,Wk 04,Forwards,Hooker,9c7a0,1214.69434,470.44,0,0.6370171234878148
2017-07-27,Wk 04,Forwards,Hooker,9c7a0,1896.89307,737.01999,0,0.6019519607270177
2017-07-31,Wk 05,Forwards,Hooker,9c7a0,2590.51514,1233.7199799999999,0,0.6685757699725322
2017-08-07,Wk 06,Forwards,Hooker,9c7a0,3090.40503,1135.08997,196.2,0.8100052597744141
2017-08-09,Wk 06,Forwards,Hooker,9c7a0,905.46204,144.14999999999998,61.65,0.8205248086026532
2017-08-10,Wk 06,Forwards,Hooker,9c7a0,1173.3320899999999,87.1,0,0.6732511250073052
2017-08-11,Wk 06,Forwards,Hooker,9c7a0,1808.52515,1142.05,7.42,0.6907837063877038
2017-08-14,Wk 07,Forwards,Hooker,9c7a0,1596.56006,208.47,180.60999999999999,0.9537724270936824
2017-08-15,Wk 07,Forwards,Hooker,9c7a0,2869.2651299999998,1358.10001,0,0.642861317281281
2017-08-17,Wk 07,Forwards,Hooker,9c7a0,1005.83844,39.39,0,0.5645491204488341
2017-08-21,Wk 08,Forwards,Hooker,9c7a0,2174.20593,756.46001,1.94,0.7281865466658874
2017-08-22,Wk 08,Forwards,Hooker,9c7a0,2010.66676,481.77,357.16999999999996,0.9245514581263514
2017-08-24,Wk 08,Forwards,Hooker,9c7a0,3594.84912,656.76,169.9,0.868447197709076
2017-08-26,Wk 08,Forwards,Hooker,9c7a0,2525.63306,750.98,654.46999,0.7807842908070831
2017-08-28,Wk 09,Forwards,Hooker,9c7a0,2142.49759,717.56,149.85,0.922213780608965
2017-08-29,Wk 09,Forwards,Hooker,9c7a0,3847.72767,791.02001,73.57,0.9140319092981123
2017-08-31,Wk 09,Forwards,Hooker,9c7a0,3161.26741,700.82999,489.05998999999997,0.8439015837765179
2017-09-01,Wk 09,Forwards,Hooker,9c7a0,3669.19409,151.08,18.02,0.7924726783940156
2017-09-04,Wk 10,Forwards,Hooker,9c7a0,3319.94922,798.87,106.07,0.8450704225352113
2017-09-06,Wk 10,Forwards,Hooker,9c7a0,3594.39078,1092.89,11.45,0.7001344164572497
2017-09-08,Wk 10,Forwards,Hooker,9c7a0,4131.03971,646.54,61.230000000000004,0.8298755186721991
2017-09-10,Wk 10,Forwards,Hooker,9c7a0,521.87097000000006,149.5,68.44,0.7761089357723101
2017-09-11,Wk 11,Forwards,Hooker,9c7a0,2709.0677,792.25,77.55,0.7761089357723101
2017-09-12,Wk 11,Forwards,Hooker,9c7a0,3762.78636,1582.7500099999997,105.33,0.8076675822570276
2017-09-14,Wk 11,Forwards,Hooker,9c7a0,3929.6362099999997,1073.33,233.45999999999998,0.9093565542633394
2017-09-15,Wk 11,Forwards,Hooker,9c7a0,3387.43589,1097.6000000000001,219.39999999999998,0.9350710069545906
2017-09-18,Wk 12,Forwards,Hooker,9c7a0,5085.9207400000005,1558.49001,239.45000000000002,0.9642919759219215
2017-09-19,Wk 12,Forwards,Hooker,9c7a0,656.14905,49.82,1.46,0.7445502892875928
2018-01-05,Wk 27,Forwards,Hooker,9c7a0,2069.42505,622.8199999999999,0,0.5879258956226988
2018-01-08,Wk 28,Forwards,Hooker,9c7a0,2068.43774,690.15999,0,0.5844193793466191
2018-01-17,WK 29,Forwards,Hooker,9c7a0,3652.87646,356.96999,0,0.4838992460990006
2018-01-19,WK 29,Forwards,Hooker,9c7a0,3988.42529,826.32997,0,0.4838992460990006
2018-01-22,Wk 30,Forwards,Hooker,9c7a0,4334.12598,517.86001,0,0.5224709251358775
2018-01-24,Wk 30,Forwards,Hooker,9c7a0,4507.45508,1552.43004,0,0.5259774414119572
2018-01-26,Wk 30,Forwards,Hooker,9c7a0,4685.98242,1263.50999,7.71,0.7024720939746362
2018-01-29,Wk 31,Forwards,Hooker,9c7a0,4829.4707,750.39,95.57,0.7667582257027642
2018-01-31,Wk 31,Forwards,Hooker,9c7a0,5555.91016,1607.54004,2.61,0.6790953188007713
2018-02-02,Wk 31,Forwards,Hooker,9c7a0,3190.39917,1488.77003,332.86001,0.8123429372918006
2018-02-05,Wk 32,Forwards,Hooker,9c7a0,5299.1377,1127.13005,0,0.5411723452749693
2018-02-07,Wk 32,Forwards,Hooker,9c7a0,2245.8042,1229.14005,2.48,0.6802641575594647
2018-02-09,Wk 32,Forwards,Hooker,9c7a0,2776.16602,975.5300100000001,121.06,0.7983168721874817
2018-02-12,Wk 33,Forwards,Hooker,9c7a0,2263.97168,1416.17003,0,0.642861317281281
2018-02-14,Wk 33,Forwards,Hooker,9c7a0,2101.104,636.84,139.9,0.8170182923265735
2018-02-16,Wk 33,Forwards,Hooker,9c7a0,1761.24915,307.36,219.67000000000002,0.8322131961895857
2018-02-20,Wk 34,Forwards,Hooker,9c7a0,2649.5542,1932.9100600000002,15.54,0.6954590614224767
2018-02-22,Wk 34,Forwards,Hooker,9c7a0,2529.58618,473.12,232.54,0.8520834550873707
2018-02-24,Wk 34,Forwards,Hooker,9c7a0,2586.28003,1175.99,0,0.638185962246508
2018-02-27,Wk 35,Forwards,Hooker,9c7a0,2102.72119,404.03999999999996,148.9,0.8216936473613465
2018-03-12,Wk 37,Forwards,Hooker,9c7a0,2794.18115,886.95001,173.19,0.839226228741745
2018-03-14,Wk 37,Forwards,Hooker,9c7a0,1663.65405,431.27,21.38,0.7235111916311145
2018-03-16,Wk 37,Forwards,Hooker,9c7a0,3169.43018,711.59001,107.27,0.7129916428028753
2018-03-19,Wk 38,Forwards,Hooker,9c7a0,2658.75513,1006.78999,362.48,0.9490970720589094
2018-03-22,Wk 38,Forwards,Hooker,9c7a0,3231.06519,1506.73002,2.99,0.6861083513529308
2018-03-26,Wk 39,Forwards,Hooker,9c7a0,3038.0791,1198.52003,334.11999000000003,0.9537724270936824
2018-03-28,Wk 39,Forwards,Hooker,9c7a0,1647.46411,364.81999,0,0.6335106072117351
2018-03-30,Wk 39,Forwards,Hooker,9c7a0,3250.13403,1285.52002,21.4,0.716498159078955
2018-04-02,Wk 40,Forwards,Hooker,9c7a0,2942.00024,1069.55,50.78,0.7539009993571387
2018-04-04,Wk 40,Forwards,Hooker,9c7a0,2075.52002,549.23999,26.869999999999997,0.8357197124656653
2018-04-06,Wk 40,Forwards,Hooker,9c7a0,2489.77319,1017.66,99.61,0.7246800303898078
2018-04-09,Wk 41,Forwards,Hooker,9c7a0,2048.29614,799.8499999999999,76.72,0.7539009993571387
2018-04-10,Wk 41,Forwards,Hooker,9c7a0,1824.98206,318.12001000000004,2.31,0.7083162877681023
2018-04-12,Wk 41,Forwards,Hooker,9c7a0,2675.32202,948.8300200000001,246.99,0.7994857109461749
2018-04-14,Wk 41,Forwards,Hooker,9c7a0,2181.49529,766.6899999999999,19.4,0.7866284846005493
2018-04-17,Wk 42,Forwards,Hooker,9c7a0,2275.02612,607.22,118.07,0.7831219683244697
2018-04-19,Wk 42,Forwards,Hooker,9c7a0,2510.75299,757.45,106.58,0.8590964876395301
2018-04-20,Wk 42,Forwards,Hooker,9c7a0,2248.72457,886.16001000000006,134.83,0.7924726783940156
2018-04-23,Wk 43,Forwards,Hooker,9c7a0,1116.7093,109.72,0,0.6101338320378703
2018-04-24,Wk 43,Forwards,Hooker,9c7a0,2649.41272,662.51,210.7,0.8403950675004384
2018-04-26,Wk 43,Forwards,Hooker,9c7a0,2065.00929,676.94,56.85,0.9011746829524867
2018-04-27,Wk 43,Forwards,Hooker,9c7a0,2346.6627,895.05999,80.82,0.741043773011513
2018-04-30,Wk 44,Forwards,Hooker,9c7a0,1138.93011,180.58,79.59,0.8462392612939045
2018-05-01,Wk 44,Forwards,Hooker,9c7a0,3407.75672,879.49,237.68,0.9455905557828297
2018-05-03,Wk 44,Forwards,Hooker,9c7a0,2289.88256,833.0099799999999,0,0.6311729296943487
2018-05-04,Wk 44,Forwards,Hooker,9c7a0,3058.0675,692.17,12.15,0.7129916428028753
2018-05-08,Wk 46,Forwards,Hooker,9c7a0,2967.79853,654.5999999999999,31.36,0.7375372567354332
2018-05-10,Wk 46,Forwards,Hooker,9c7a0,2541.53937,940.0699999999999,199.47,0.7877973233592426
2018-05-14,Wk 47,Forwards,Hooker,9c7a0,2026.15308,1340.50999,293.49,1.000525977441412
2018-05-15,Wk 47,Forwards,Hooker,9c7a0,2850.27,689.54998,269.01,0.8602653263982234
2018-05-17,Wk 47,Forwards,Hooker,9c7a0,3437.20495,1894.87999,0,0.618315703348723
2018-05-28,Wk 49,Forwards,Hooker,9c7a0,4110.57658,1476.8400100000001,416.80001,0.8240313248787329
2018-05-29,Wk 49,Forwards,Hooker,9c7a0,2079.7668,1316.49002,0,0.6302963006253287
2018-05-31,Wk 49,Forwards,Hooker,9c7a0,4275.43706,1820.0499900000002,46.21,0.7807842908070831
2017-07-24,Wk 04,Forwards,Tighthead Prop,a63d7,3275.68726,1464.75,190.57000000000002,0.8347118644067796
2017-07-25,Wk 04,Forwards,Tighthead Prop,a63d7,3215.75122,1317.97,26.19,0.7541694915254237
2017-07-27,Wk 04,Forwards,Tighthead Prop,a63d7,2926.69019,672.80999,200.68,0.8566779661016949
2017-07-28,Wk 04,Forwards,Tighthead Prop,a63d7,2824.75513,1017.40999,253.11,0.911593220338983
2017-07-31,Wk 05,Forwards,Tighthead Prop,a63d7,2976.18506,749.6899999999999,214.82999999999998,0.8347118644067796
2017-08-01,Wk 05,Forwards,Tighthead Prop,a63d7,2726.96411,766.42001,535.62003,0.839593220338983
2017-08-08,Wk 06,Forwards,Tighthead Prop,a63d7,2801.7832,662.99999,127.41000000000001,0.831050847457627
2017-08-11,Wk 06,Forwards,Tighthead Prop,a63d7,1915.45605,650.2399899999999,249.66001,0.831050847457627
2017-08-14,Wk 07,Forwards,Tighthead Prop,a63d7,2313.25,573.28999,216.73000000000002,0.8737627118644068
2017-08-15,Wk 07,Forwards,Tighthead Prop,a63d7,2176.04102,268.11,77.05,0.8200677966101695
2017-08-18,Wk 07,Forwards,Tighthead Prop,a63d7,2010.01221,528.47999,116.32000000000001,0.8481355932203389
2017-08-21,Wk 08,Forwards,Tighthead Prop,a63d7,2166.24924,352.63,4,0.7016949152542372
2017-08-22,Wk 08,Forwards,Tighthead Prop,a63d7,2585.42407,564.59001,267.54999,0.8481355932203389
2017-08-24,Wk 08,Forwards,Tighthead Prop,a63d7,3403.34442,709.53,210.8,0.911593220338983
2017-08-28,Wk 09,Forwards,Tighthead Prop,a63d7,4234.96924,990.1500000000001,64.78,0.8261694915254236
2017-08-29,Wk 09,Forwards,Tighthead Prop,a63d7,2449.08068,429.58000000000004,246.68999000000002,0.895728813559322
2017-08-31,Wk 09,Forwards,Tighthead Prop,a63d7,2039.87802,534.49001,224.99001,0.8249491525423729
2017-09-01,Wk 09,Forwards,Tighthead Prop,a63d7,3882.91333,743.41998,94.80000000000001,0.9799322033898304
2017-09-05,Wk 10,Forwards,Tighthead Prop,a63d7,4069.18229,1418.6299999999999,249.79,0.9396610169491525
2017-09-06,Wk 10,Forwards,Tighthead Prop,a63d7,1820.70496,128.56,0,0.6602033898305085
2017-09-08,Wk 10,Forwards,Tighthead Prop,a63d7,3892.8121100000003,439.65,61.6,0.7785762711864407
2017-09-11,Wk 11,Forwards,Tighthead Prop,a63d7,2301.19286,520.46,69.24,0.9469830508474576
2017-09-12,Wk 11,Forwards,Tighthead Prop,a63d7,3790.92191,1271.48,142.54,0.8371525423728814
2017-09-14,Wk 11,Forwards,Tighthead Prop,a63d7,2738.7592699999996,548.9499999999999,59.28,0.7773559322033898
2017-09-19,Wk 12,Forwards,Tighthead Prop,a63d7,1394.18799,41.43,0,0.5943050847457627
2017-09-21,Wk 12,Forwards,Tighthead Prop,a63d7,2475.02425,453.90000000000003,91.53,0.8469152542372882
2017-09-22,Wk 12,Forwards,Tighthead Prop,a63d7,435.87097,200.02,104.46,0.879864406779661
2017-09-25,Wk 13,Forwards,Tighthead Prop,a63d7,5490.89234,1015.65001,61.78,0.839593220338983
2017-09-27,Wk 13,Forwards,Tighthead Prop,a63d7,3979.39052,632.51,33.260000000000005,0.8103050847457627
2017-09-28,Wk 13,Forwards,Tighthead Prop,a63d7,1047.37,0,0,0.37708474576271184
2017-09-29,Wk 13,Forwards,Tighthead Prop,a63d7,638.55017,259.91,92.69,0.8408135593220338
2017-10-23,Wk 17,Forwards,Tighthead Prop,a63d7,2500.43531,456.07,35.58,0.8627796610169491
2017-11-26,Wk 21,Forwards,Tighthead Prop,a63d7,2514.2052,530.55999,43.37,0.8103050847457627
2017-12-05,Wk 23,Forwards,Tighthead Prop,a63d7,2066.60913,753.46999,239.35999999999999,0.9189152542372881
2017-12-07,Wk 23,Forwards,Tighthead Prop,a63d7,3430.3610200000003,1111.1,318.02,0.8920677966101694
2017-12-17,Wk 24,Forwards,Tighthead Prop,a63d7,2595.22284,707.49999,52.34,0.9006101694915254
2017-12-29,Wk 26,Forwards,Tighthead Prop,a63d7,5786.963949999999,1808.75003,48.03,0.8225084745762712
2017-12-31,Wk 26,Forwards,Tighthead Prop,a63d7,1818.53821,464.26,0,0.6724067796610169
2018-03-15,Wk 37,Forwards,Tighthead Prop,a63d7,3792.24629,709.89,32.76,0.7688135593220339
2018-03-16,Wk 37,Forwards,Tighthead Prop,a63d7,2352.207,523.61,0,0.6492203389830509
2018-03-19,Wk 38,Forwards,Tighthead Prop,a63d7,2932.07044,477.67001000000005,25.62,0.7663728813559322
2018-03-23,Wk 38,Forwards,Tighthead Prop,a63d7,3690.13451,1042.29,28.69,0.7785762711864407
2018-03-25,Wk 38,Forwards,Tighthead Prop,a63d7,4002.43653,871.68,31.79,0.8383728813559322
2018-03-27,Wk 39,Forwards,Tighthead Prop,a63d7,4193.84218,695.68,50.98,0.9384406779661018
2018-03-29,Wk 39,Forwards,Tighthead Prop,a63d7,5229.61434,1057.22,103.77,0.8810847457627118
2018-03-30,Wk 39,Forwards,Tighthead Prop,a63d7,3399.49171,632.58001,0,0.6577627118644067
2018-04-02,Wk 40,Forwards,Tighthead Prop,a63d7,3654.87524,1118.35,53.55,0.8517966101694916
2018-04-05,Wk 40,Forwards,Tighthead Prop,a63d7,1964.22279,37.87,0,0.5601355932203389
2018-04-06,Wk 40,Forwards,Tighthead Prop,a63d7,3133.2848,769.6300000000001,26.84,0.7810169491525424
2018-04-07,Wk 40,Forwards,Tighthead Prop,a63d7,1475.72314,293.69,0,0.6968135593220339
2018-04-09,Wk 41,Forwards,Tighthead Prop,a63d7,2019.58997,212.57,0,0.6040677966101695
2017-07-17,Wk 03,Forwards,Back Row,a9898,4728.61418,1334.9799999999998,189.01000000000002,0.8727067456957381
2017-07-20,Wk 03,Forwards,Back Row,a9898,6388.49453,1778.93,146.09,0.8546429579452441
2017-07-27,Wk 04,Forwards,Back Row,a9898,4302.40625,1205.23001,155.10999999999999,0.8670618120237087
2017-07-28,Wk 04,Forwards,Back Row,a9898,2463.01208,758.70999,102.7,0.9077053344623199
2017-07-29,Wk 04,Forwards,Back Row,a9898,3281.5688499999997,806.57001,183.61,0.9223821620095964
2017-07-31,Wk 05,Forwards,Back Row,a9898,5530.9365,1096.87001,167.02,0.8331922099915325
2017-08-01,Wk 05,Forwards,Back Row,a9898,4632.55358,640.4399999999999,92.42999999999999,0.8309342365227209
2017-08-07,Wk 06,Forwards,Back Row,a9898,2339.86913,712.01,198.87,0.8591589048828677
2017-08-08,Wk 06,Forwards,Back Row,a9898,3492.29659,341.36999999999995,32.16,0.85577194467965
2017-08-12,Wk 06,Forwards,Back Row,a9898,3555.0836200000003,842.77,80.83000000000001,0.8027095681625741
2017-08-14,Wk 07,Forwards,Back Row,a9898,4547.989869999999,1519.26,260.06,0.900931414055885
2017-08-15,Wk 07,Forwards,Back Row,a9898,3717.2924000000003,565.37,135.35,0.7462602314422806
2017-08-17,Wk 07,Forwards,Back Row,a9898,863.05505,2.78,0,0.43014394580863674
2017-08-18,Wk 07,Forwards,Back Row,a9898,2894.68005,715.5699900000001,39.059999999999995,0.900931414055885
2017-08-21,Wk 08,Forwards,Back Row,a9898,4231.708070000001,626.97,45.65,0.7710979395992097
2017-08-22,Wk 08,Forwards,Back Row,a9898,2748.0765300000003,407.30999999999995,201.87999999999997,0.9381879762912786
2017-08-28,Wk 09,Forwards,Back Row,a9898,3669.87599,1230.47999,303.61,0.9065763477279142
2017-08-29,Wk 09,Forwards,Back Row,a9898,3561.01795,630.67001,16.84,0.7315834038950043
2017-08-31,Wk 09,Forwards,Back Row,a9898,3336.56689,580.34,568.02999,0.8670618120237087
2017-09-01,Wk 09,Forwards,Back Row,a9898,3758.18213,787.11002,13.71,0.7078746824724809
2017-09-04,Wk 10,Forwards,Back Row,a9898,6540.57532,1594.34001,118.28999999999999,0.8060965283657917
2017-09-11,Wk 11,Forwards,Back Row,a9898,1775.59851,318.23,368.25998999999996,0.8354501834603444
2017-09-12,Wk 11,Forwards,Back Row,a9898,2665.38224,909.21001,73.71000000000001,0.8196443691786621
2017-09-14,Wk 11,Forwards,Back Row,a9898,4293.87248,1195.1400099999998,152.72000000000003,0.9596387242449901
2017-09-15,Wk 11,Forwards,Back Row,a9898,3379.71349,942,413.5,0.9483488569009315
2017-09-18,Wk 12,Forwards,Back Row,a9898,1536.56104,285.28999999999996,319.51999,0.9122212813999435
2017-09-19,Wk 12,Forwards,Back Row,a9898,4478.87777,834.4,57.010000000000005,0.8433530906011855
2017-09-21,Wk 12,Forwards,Back Row,a9898,3694.9289799999997,654.2,76.17,0.7981936212249506
2017-09-22,Wk 12,Forwards,Back Row,a9898,3419.57334,688.3699999999999,62.31,0.7981936212249506
2017-09-25,Wk 13,Forwards,Back Row,a9898,5507.19775,1011.19001,54.2,0.7620660457239627
2017-09-27,Wk 13,Forwards,Back Row,a9898,4112.64773,618.79,38.91,0.8523849844764324
2017-09-28,Wk 13,Forwards,Back Row,a9898,1910.03178,179.05,0,0.6480383855489699
2017-10-02,Wk 14,Forwards,Back Row,a9898,5126.0607899999995,1226.3799999999999,443.34000000000003,0.9765735252610782
2017-10-03,Wk 14,Forwards,Back Row,a9898,4688.93735,748.4900000000001,110.08000000000001,0.8139994355066328
2017-10-05,Wk 14,Forwards,Back Row,a9898,1457.09271,115.86,0,0.6096528365791702
2017-10-09,Wk 15,Forwards,Back Row,a9898,5505.15856,1348.3,183.62,0.9235111487440022
2017-10-10,Wk 15,Forwards,Back Row,a9898,3476.42116,633.28999999999985,27.12,0.7360993508326277
2017-10-12,Wk 15,Forwards,Back Row,a9898,3218.20453,678.6500000000001,7.17,0.7451312447078746
2017-10-13,Wk 15,Forwards,Back Row,a9898,3471.0027099999998,1033.48,96.64,0.9460908834321198
2017-10-16,Wk 16,Forwards,Back Row,a9898,4580.189,1250.2100099999998,152.47,0.9472198701665256
2017-10-17,Wk 16,Forwards,Back Row,a9898,1522.7216700000001,99.44999999999999,0,0.6333615580016935
2017-10-19,Wk 16,Forwards,Back Row,a9898,756.20004,0,0,0.34095399379057295
2017-10-20,Wk 16,Forwards,Back Row,a9898,4550.96191,1131.92998,117.96,0.881738639570985
2017-10-23,Wk 17,Forwards,Back Row,a9898,5968.76843,1334.13002,177.67000000000002,0.9110922946655378
2017-10-24,Wk 17,Forwards,Back Row,a9898,3654.69112,719.9000000000001,93.18,0.8681907987581147
2017-10-26,Wk 17,Forwards,Back Row,a9898,3541.23678,442.8,21.09,0.7699689528648038
2017-10-27,Wk 17,Forwards,Back Row,a9898,3321.3027899999997,631.59,56.470000000000006,0.8975444538526672
2017-10-30,Wk 18,Forwards,Back Row,a9898,5245.99729,1041.44,176.76999999999998,0.9065763477279142
2017-10-31,Wk 18,Forwards,Back Row,a9898,4311.07484,773.81,35.010000000000005,0.7654530059271804
2017-11-02,Wk 18,Forwards,Back Row,a9898,2698.52906,533.24,84.94,0.917866215071973
2017-11-03,Wk 18,Forwards,Back Row,a9898,3881.23511,833.51,10.72,0.7586790855207451
2017-11-06,Wk 19,Forwards,Back Row,a9898,5104.877,1082.39,74.13,0.7575500987863393
2017-11-07,Wk 19,Forwards,Back Row,a9898,4596.24,646.21,47.23,0.8851255997742027
2017-11-09,Wk 19,Forwards,Back Row,a9898,4420.8626,933.2,111.44999999999999,0.9799604854642958
2017-11-10,Wk 19,Forwards,Back Row,a9898,4162.55312,1100.2,87.44000000000001,0.8275472763195033
2017-11-12,Wk 19,Forwards,Back Row,a9898,6044.67053,1339.2300099999998,116.27,0.8489980242732148
2017-11-14,Wk 20,Forwards,Back Row,a9898,2687.85339,408.61,99.07,0.9483488569009315
2017-11-16,Wk 20,Forwards,Back Row,a9898,2271.03889,353.99,74.73,0.9404459497600903
2017-11-17,Wk 20,Forwards,Back Row,a9898,4155.48479,1080.65,94.38,0.8478690375388089
2017-11-20,Wk 21,Forwards,Back Row,a9898,4271.2523200000005,1058.3899999999999,269.53999999999996,0.9302850691504375
2017-11-21,Wk 21,Forwards,Back Row,a9898,4600.76713,1001.27,567.5899999999999,0.9856054191363252
2017-11-23,Wk 21,Forwards,Back Row,a9898,4995.28001,735.5,206.48,0.9065763477279142
2017-11-26,Wk 21,Forwards,Back Row,a9898,4181.55109,877.43,157.78,0.9494778436353373
2017-11-30,Wk 22,Forwards,Back Row,a9898,3511.94735,789.77,137.61,0.969799604854643
2017-12-01,Wk 22,Forwards,Back Row,a9898,4628.43108,1035.79,230.39999999999998,0.882867626305391
2017-12-04,Wk 23,Forwards,Back Row,a9898,6043.7623300000005,1450.1299999999999,229.20999999999998,0.8298052497883149
2017-12-05,Wk 23,Forwards,Back Row,a9898,2997.58505,489.81999999999994,4.2,0.6954558283940164
2017-12-07,Wk 23,Forwards,Back Row,a9898,3998.30303,741.5,87.44999999999999,0.9144792548687553
2017-12-08,Wk 23,Forwards,Back Row,a9898,3093.44038,600.9000000000001,16.69,0.7202935365509455
2017-12-15,Wk 24,Forwards,Back Row,a9898,3982.2338800000002,743.5699999999999,112.37,0.8885125599774203
2017-12-17,Wk 24,Forwards,Back Row,a9898,5138.72049,1178.63998,91.96000000000001,0.9144792548687553
2017-12-27,Wk 26,Forwards,Back Row,a9898,2785.50918,403.7,204.49,1.0002822466836014
2017-12-29,Wk 26,Forwards,Back Row,a9898,5644.857260000001,1544.4800099999998,92.61999999999999,0.8546429579452441
2017-12-31,Wk 26,Forwards,Back Row,a9898,4365.20178,924.0500000000001,129.21,0.8806096528365791
2018-01-02,Wk 27,Forwards,Back Row,a9898,3138.2316,565.23,36.84,0.8377081569291561
2018-01-08,Wk 28,Forwards,Back Row,a9898,5028.40608,1455.21,199.06,0.9314140558848434
2018-01-09,Wk 28,Forwards,Back Row,a9898,2138.51609,305.22999999999996,0,0.6852949477843636
2018-01-11,Wk 28,Forwards,Back Row,a9898,1608.98144,224.73999999999998,75.25999999999999,0.8986734405870731
2018-01-15,WK 29,Forwards,Back Row,a9898,3597.3697899999997,1133.83,109.83000000000001,0.8444820773355913
2018-01-16,WK 29,Forwards,Back Row,a9898,2555.57392,373.51,22.11,0.7586790855207451
2018-01-18,WK 29,Forwards,Back Row,a9898,2702.8264,537.0300000000001,139.35,0.9189952018063788
2018-01-22,Wk 30,Forwards,Back Row,a9898,5162.44849,1824.43999,140.02,0.9020604007902907
2018-01-23,Wk 30,Forwards,Back Row,a9898,2802.18501,473.38000000000005,36.480000000000004,0.8139994355066328
2018-01-25,Wk 30,Forwards,Back Row,a9898,4654.67912,1079.6399999999999,38.76,0.7564211120519334
2018-01-29,Wk 31,Forwards,Back Row,a9898,3884.4516000000003,1054.17,91.61,0.7812588202088625
2018-01-30,Wk 31,Forwards,Back Row,a9898,4040.20262,939.7800100000001,185.17999999999998,0.9099633079311319
2018-02-01,Wk 31,Forwards,Back Row,a9898,2694.51324,716.65,49.68,0.7970646344905447
2018-02-02,Wk 31,Forwards,Back Row,a9898,6023.81372,1327.88,231.26,0.9348010160880609
2018-02-05,Wk 32,Forwards,Back Row,a9898,4628.021,1351.73001,63.160000000000004,0.8952864803838555
2018-02-06,Wk 32,Forwards,Back Row,a9898,2962.27141,521.79,80.75,0.8659328252893028
2018-02-08,Wk 32,Forwards,Back Row,a9898,4073.92994,959.31,58.8,0.8060965283657917
2018-02-12,Wk 33,Forwards,Back Row,a9898,4212.67343,1122.34,66.89,0.8602878916172735
2018-02-13,Wk 33,Forwards,Back Row,a9898,3198.7714300000002,517.1800000000001,29.14,0.7846457804120802
2018-02-15,Wk 33,Forwards,Back Row,a9898,1421.91437,110.4,0,0.5961049957662998
2018-02-20,Wk 34,Forwards,Back Row,a9898,4983.5955,1825.8300100000001,180.76999999999998,0.8399661303979679
2018-02-21,Wk 34,Forwards,Back Row,a9898,3410.60653,792.7600000000001,61.32,0.7970646344905447
2018-02-24,Wk 34,Forwards,Back Row,a9898,2308.5507399999997,404.40999999999997,9.31,0.8027095681625741
2018-03-13,Wk 37,Forwards,Back Row,a9898,3779.55128,985.37,92.00999999999999,0.8444820773355913
2018-03-15,Wk 37,Forwards,Back Row,a9898,4477.0926,825.3,35.03,0.8185153824442563
2018-03-16,Wk 37,Forwards,Back Row,a9898,3361.9147,778.0000000000001,22.04,0.7631950324583686
2018-03-19,Wk 38,Forwards,Back Row,a9898,3902.50342,750.14999,88.46000000000001,0.8896415467118262
2018-03-22,Wk 38,Forwards,Back Row,a9898,1430.97312,99.01999999999998,72.16,0.8715777589613322
2018-03-23,Wk 38,Forwards,Back Row,a9898,3572.9103299999997,862.25,39.2,0.8941574936494496
2018-03-25,Wk 38,Forwards,Back Row,a9898,4015.96765,723.3899799999999,67.60000000000001,0.9189952018063788
2018-03-28,Wk 39,Forwards,Back Row,a9898,1452.53699,139.94,176.01999999999998,0.8523849844764324
2018-03-30,Wk 39,Forwards,Back Row,a9898,2022.40808,1141.39999,49.89,0.7620660457239627
2018-04-02,Wk 40,Forwards,Back Row,a9898,4770.35157,638.12,36.300000000000004,0.9314140558848434
2018-04-05,Wk 40,Forwards,Back Row,a9898,3854.70663,814.99,96.89999999999999,0.9189952018063788
2018-04-06,Wk 40,Forwards,Back Row,a9898,3290.08515,775.0799999999999,23.060000000000002,0.8851255997742027
2018-04-09,Wk 41,Forwards,Back Row,a9898,5490.34131,870.71001,72.5,0.8602878916172735
2018-04-25,Wk 43,Forwards,Back Row,a9898,4409.8441,1448.92,537.1,0.8727067456957381
2018-04-27,Wk 43,Forwards,Back Row,a9898,2273.70869,534,178.56000000000003,0.917866215071973
